Wall time,Step,Value
1681548122.225158,65536,91.19290924072266
1681548122.7435508,131072,123.57893371582031
1681548123.3060117,196608,136.9900665283203
1681548123.8212147,262144,108.29230499267578
1681548124.3446991,327680,112.57691955566406
1681548124.9310644,393216,104.03755950927734
1681548125.4489934,458752,92.33466339111328
1681548126.0101967,524288,104.94962310791016
1681548126.5585709,589824,98.15367889404297
1681548127.1141822,655360,107.06907653808594
1681548127.6471727,720896,112.39462280273438
1681548128.178764,786432,114.28488159179688
1681548128.691646,851968,130.572021484375
1681548129.2523596,917504,137.79367065429688
1681548129.7786844,983040,137.9491424560547
1681548130.2720077,1048576,153.94131469726562
1681548130.7387252,1114112,175.81239318847656
1681548131.2128727,1179648,182.6590118408203
1681548131.6711693,1245184,209.97390747070312
1681548132.1565063,1310720,214.13975524902344
1681548132.6053407,1376256,247.99850463867188
1681548133.0518436,1441792,286.5749206542969
1681548133.5075376,1507328,297.0693054199219
1681548133.9860222,1572864,331.2352600097656
1681548134.4299614,1638400,335.4017639160156
1681548134.882376,1703936,344.9767761230469
1681548135.3464966,1769472,356.8907775878906
1681548135.8253803,1835008,336.9793701171875
1681548136.2855043,1900544,358.33154296875
1681548136.7569633,1966080,335.4532470703125
1681548137.2184236,2031616,354.16265869140625
1681548137.6836612,2097152,331.9512023925781
1681548138.1473715,2162688,372.5246276855469
1681548138.6224687,2228224,383.36053466796875
1681548139.0657437,2293760,369.8052673339844
1681548139.5108802,2359296,389.54241943359375
1681548139.9715223,2424832,414.6623229980469
1681548140.4273605,2490368,386.552734375
1681548140.870082,2555904,361.35931396484375
1681548141.3094351,2621440,353.7003173828125
1681548141.7540712,2686976,394.68499755859375
1681548142.1913986,2752512,360.3791809082031
1681548142.6239018,2818048,360.6061096191406
1681548143.0660768,2883584,340.0530090332031
1681548143.504977,2949120,405.3433532714844
1681548143.9385245,3014656,380.5822448730469
1681548144.3775263,3080192,440.2287292480469
1681548144.8170369,3145728,386.8968811035156
1681548145.2517157,3211264,425.7964782714844
1681548145.6879153,3276800,407.29998779296875
1681548146.1445594,3342336,394.3664245605469
1681548146.5871446,3407872,394.14495849609375
1681548147.0595837,3473408,368.1009216308594
1681548147.4856708,3538944,337.4720153808594
1681548147.917437,3604480,324.97161865234375
1681548148.3534222,3670016,278.0548400878906
1681548148.7807662,3735552,272.8621826171875
1681548149.2258835,3801088,259.6827697753906
1681548149.6455166,3866624,283.12603759765625
1681548150.0824938,3932160,278.9048156738281
1681548150.502912,3997696,270.46734619140625
1681548150.9228325,4063232,260.7988586425781
1681548151.3461018,4128768,263.14453125
1681548151.768537,4194304,274.6695556640625
1681548152.1854196,4259840,275.71533203125
1681548152.5996382,4325376,275.71533203125
1681548153.011939,4390912,276.7540283203125
1681548153.4351861,4456448,278.9163513183594
1681548153.8594995,4521984,302.4602355957031
1681548154.2793276,4587520,308.413818359375
1681548154.6981466,4653056,314.29833984375
1681548155.1145155,4718592,316.34234619140625
1681548155.537189,4784128,316.34234619140625
1681548155.9673383,4849664,316.34234619140625
1681548156.4026816,4915200,322.3182067871094
1681548156.8346174,4980736,329.2240295410156
