Wall time,Step,Value
1681552194.706958,65536,92.40415954589844
1681552195.2621229,131072,125.41664123535156
1681552195.84301,196608,132.36114501953125
1681552196.3637412,262144,119.01616668701172
1681552196.9134166,327680,122.900390625
1681552197.5158095,393216,117.64374542236328
1681552198.097575,458752,114.44988250732422
1681552198.6452963,524288,110.49264526367188
1681552199.2269208,589824,112.95874786376953
1681552199.757726,655360,114.3065185546875
1681552200.2569904,720896,120.9855728149414
1681552200.7845633,786432,127.18887329101562
1681552201.316942,851968,138.01947021484375
1681552201.81618,917504,143.54318237304688
1681552202.3416727,983040,131.968505859375
1681552202.8500514,1048576,141.36854553222656
1681552203.3515809,1114112,146.2323455810547
1681552203.8337874,1179648,160.25511169433594
1681552204.3165169,1245184,177.01953125
1681552204.823751,1310720,177.12660217285156
1681552205.3258386,1376256,187.90896606445312
1681552205.8110871,1441792,181.5001678466797
1681552206.2892106,1507328,197.22093200683594
1681552206.7808912,1572864,185.8916015625
1681552207.282476,1638400,192.56100463867188
1681552207.7880826,1703936,187.365966796875
1681552208.2623284,1769472,208.39761352539062
1681552208.7304318,1835008,192.7210693359375
1681552209.2118533,1900544,196.7781524658203
1681552209.6612382,1966080,211.1276092529297
1681552210.1178417,2031616,217.98716735839844
1681552210.5803502,2097152,236.9814910888672
1681552211.0424302,2162688,236.1755828857422
1681552211.4937873,2228224,233.83770751953125
1681552211.973875,2293760,255.8005828857422
1681552212.4558105,2359296,283.3693542480469
1681552212.9451458,2424832,305.13934326171875
1681552213.4020784,2490368,282.3844299316406
1681552213.8551507,2555904,313.4007263183594
1681552214.3095264,2621440,303.4105529785156
1681552214.7648416,2686976,298.3438720703125
1681552215.268146,2752512,323.7156677246094
1681552215.757945,2818048,284.8394775390625
1681552216.213171,2883584,284.6992492675781
1681552216.6742415,2949120,293.154052734375
1681552217.1229408,3014656,281.9589538574219
1681552217.577983,3080192,270.36932373046875
1681552218.0366306,3145728,232.08026123046875
1681552218.498815,3211264,226.5085906982422
1681552218.9505467,3276800,223.99290466308594
1681552219.4197845,3342336,220.1072235107422
1681552219.8822393,3407872,234.49522399902344
1681552220.3485863,3473408,241.65382385253906
1681552220.8236904,3538944,266.296630859375
1681552221.3148649,3604480,273.2074279785156
1681552221.7886117,3670016,263.75054931640625
1681552222.2759519,3735552,267.1292724609375
1681552222.7271888,3801088,283.1731872558594
1681552223.1916275,3866624,262.1215515136719
1681552223.6369007,3932160,278.79046630859375
1681552224.1220338,3997696,278.860107421875
1681552224.5794842,4063232,295.9868469238281
1681552225.0310273,4128768,274.97540283203125
1681552225.5063088,4194304,319.3956298828125
1681552226.0073922,4259840,333.1444091796875
1681552226.4787204,4325376,348.237060546875
1681552226.9526632,4390912,320.3454895019531
1681552227.4203238,4456448,327.1729431152344
1681552227.9029417,4521984,339.08526611328125
1681552228.3787498,4587520,379.7326965332031
1681552228.860039,4653056,362.95745849609375
1681552229.3358603,4718592,354.7801513671875
1681552229.7890635,4784128,379.2113342285156
1681552230.2397375,4849664,397.9588623046875
1681552230.7186577,4915200,365.7745666503906
1681552231.2076478,4980736,357.5373229980469
1681552231.6828306,5046272,335.5940246582031
1681552232.16713,5111808,326.6470031738281
1681552232.6467638,5177344,353.4828186035156
1681552233.110438,5242880,351.9504699707031
1681552233.5769222,5308416,325.50701904296875
1681552234.042291,5373952,269.865478515625
1681552234.4874148,5439488,283.3720397949219
1681552234.935032,5505024,306.090087890625
1681552235.4184895,5570560,287.44561767578125
1681552235.9102216,5636096,236.40350341796875
1681552236.3980596,5701632,289.35870361328125
1681552236.9055376,5767168,266.81951904296875
1681552237.3767185,5832704,275.8377990722656
1681552237.8300157,5898240,284.94207763671875
1681552238.311285,5963776,326.7778625488281
1681552238.7704358,6029312,334.71221923828125
1681552239.223406,6094848,324.45562744140625
1681552239.6825483,6160384,327.89190673828125
1681552240.1730478,6225920,341.8935852050781
1681552240.6658776,6291456,310.6499328613281
1681552241.1317794,6356992,320.8852844238281
1681552241.593815,6422528,334.38037109375
1681552242.0501776,6488064,327.8709716796875
1681552242.522291,6553600,277.0234069824219
1681552242.978129,6619136,322.54754638671875
