Wall time,Step,Value
1681554181.0095258,65536,60.808414459228516
1681554181.977364,131072,129.345703125
1681554182.9817114,196608,176.3109893798828
1681554183.9724877,262144,203.24038696289062
1681554184.9098752,327680,224.049072265625
1681554185.8318381,393216,226.74624633789062
1681554186.8100889,458752,232.31564331054688
1681554187.7673783,524288,206.20936584472656
1681554188.7099288,589824,206.14617919921875
1681554189.6266196,655360,204.83985900878906
1681554190.5839152,720896,219.12893676757812
1681554191.5354843,786432,202.06491088867188
1681554192.4766293,851968,178.79244995117188
1681554193.4203067,917504,148.09812927246094
1681554194.4184985,983040,156.99339294433594
1681554195.3331773,1048576,140.995849609375
1681554196.2897763,1114112,108.94047546386719
1681554197.2415257,1179648,108.34148406982422
1681554198.2060688,1245184,124.55538940429688
1681554199.1926777,1310720,97.09968566894531
1681554200.1290638,1376256,110.3309326171875
1681554201.0532613,1441792,114.02678680419922
1681554201.9764693,1507328,124.1720199584961
1681554202.8927205,1572864,150.64866638183594
1681554203.8099477,1638400,149.2762908935547
1681554204.7537103,1703936,184.70892333984375
1681554205.681032,1769472,169.69076538085938
1681554206.6026807,1835008,169.04847717285156
1681554207.532994,1900544,164.288818359375
1681554208.4526675,1966080,162.6845703125
1681554209.3846714,2031616,168.07200622558594
1681554210.3196507,2097152,161.13397216796875
1681554211.245589,2162688,172.31260681152344
1681554212.1586254,2228224,177.22108459472656
1681554213.08335,2293760,158.1610107421875
1681554214.0052013,2359296,182.63632202148438
1681554214.965144,2424832,175.09828186035156
1681554215.8987677,2490368,173.78372192382812
1681554216.8102133,2555904,206.2149200439453
1681554217.741686,2621440,173.82945251464844
1681554218.651113,2686976,172.32948303222656
1681554219.583489,2752512,183.3700408935547
1681554220.4965603,2818048,163.35289001464844
1681554221.4367433,2883584,176.4261474609375
1681554222.3509383,2949120,150.9486846923828
1681554223.262911,3014656,165.14126586914062
1681554224.1754365,3080192,173.3210906982422
1681554225.1093483,3145728,173.3754119873047
1681554226.0357819,3211264,185.00064086914062
1681554226.9767752,3276800,159.22607421875
1681554227.8853202,3342336,180.75112915039062
1681554228.79396,3407872,165.60525512695312
1681554229.7153864,3473408,170.91909790039062
1681554230.6307836,3538944,164.01771545410156
1681554231.543584,3604480,162.1510772705078
1681554232.4522562,3670016,176.61827087402344
1681554233.3594034,3735552,194.5930633544922
1681554234.3050783,3801088,185.68368530273438
1681554235.2190635,3866624,213.37405395507812
1681554236.1458309,3932160,214.11781311035156
1681554237.0904033,3997696,195.9762420654297
1681554238.0013442,4063232,200.24107360839844
1681554238.9068825,4128768,201.93820190429688
1681554239.8187535,4194304,208.5980224609375
1681554240.7258554,4259840,235.51280212402344
1681554241.6712396,4325376,240.79457092285156
1681554242.6100137,4390912,255.64425659179688
1681554243.562755,4456448,232.4608612060547
1681554244.5044258,4521984,238.88504028320312
1681554245.4303474,4587520,287.1141052246094
1681554246.3537152,4653056,280.7707214355469
1681554247.248889,4718592,292.23504638671875
1681554248.2049234,4784128,273.8591613769531
1681554249.131671,4849664,293.31982421875
1681554250.0907605,4915200,284.677978515625
1681554251.011337,4980736,310.7165222167969
1681554251.9419715,5046272,299.9284973144531
1681554252.8546605,5111808,318.9156188964844
1681554253.7797604,5177344,312.8821105957031
1681554254.686766,5242880,304.3203125
1681554255.5940928,5308416,333.53436279296875
1681554256.5451064,5373952,335.39654541015625
1681554257.500754,5439488,342.070068359375
1681554258.4433599,5505024,350.7371826171875
1681554259.3687143,5570560,381.2737121582031
1681554260.294959,5636096,357.28240966796875
1681554261.2092812,5701632,359.34381103515625
1681554262.1050642,5767168,378.66754150390625
1681554263.0025058,5832704,373.2309265136719
1681554263.90109,5898240,392.4865417480469
1681554264.841361,5963776,373.8111572265625
1681554265.7521546,6029312,408.49114990234375
1681554266.670463,6094848,403.1262512207031
1681554267.573365,6160384,420.68255615234375
1681554268.515168,6225920,444.98199462890625
1681554269.447175,6291456,435.8609924316406
1681554270.3575807,6356992,447.99517822265625
1681554271.285185,6422528,466.13397216796875
1681554272.2187636,6488064,445.09332275390625
1681554273.1469328,6553600,463.24554443359375
1681554274.050849,6619136,474.9088134765625
1681554274.97547,6684672,471.3038635253906
1681554275.9005702,6750208,465.8816833496094
1681554276.8022225,6815744,486.3291931152344
1681554277.7211728,6881280,488.6801452636719
1681554278.6425643,6946816,483.410888671875
1681554279.528462,7012352,521.7106323242188
1681554280.4391086,7077888,507.34039306640625
1681554281.3446984,7143424,518.4325561523438
1681554282.231483,7208960,518.4484252929688
1681554283.1304204,7274496,534.6044921875
1681554284.047649,7340032,520.4147338867188
1681554284.9378,7405568,538.2129516601562
1681554285.8640409,7471104,502.3211364746094
1681554286.7671788,7536640,522.1618041992188
1681554287.658607,7602176,549.0133666992188
1681554288.5859704,7667712,546.4706420898438
1681554289.4760013,7733248,542.2791137695312
1681554290.4305582,7798784,558.3449096679688
