Wall time,Step,Value
1681553899.82202,65536,92.25482177734375
1681553900.3438647,131072,120.81376647949219
1681553900.8986676,196608,134.31784057617188
1681553901.408704,262144,110.53304290771484
1681553901.9492004,327680,123.08042907714844
1681553902.5106182,393216,117.4386215209961
1681553903.0624495,458752,119.05484008789062
1681553903.6105993,524288,120.3513412475586
1681553904.1376166,589824,126.71990203857422
1681553904.6715376,655360,124.73470306396484
1681553905.227807,720896,124.22089385986328
1681553905.749431,786432,127.8332290649414
1681553906.279224,851968,133.90711975097656
1681553906.8005939,917504,150.28604125976562
1681553907.306047,983040,146.01065063476562
1681553907.8526437,1048576,153.1527099609375
1681553908.345267,1114112,178.57150268554688
1681553908.8527372,1179648,175.6232452392578
1681553909.3212903,1245184,191.9822235107422
1681553909.7806244,1310720,231.69073486328125
1681553910.2430859,1376256,244.88636779785156
1681553910.7068188,1441792,229.73931884765625
1681553911.1624653,1507328,256.9031677246094
1681553911.613104,1572864,272.32476806640625
1681553912.060503,1638400,270.0213317871094
1681553912.5501413,1703936,272.2683410644531
1681553913.0008633,1769472,259.0167236328125
1681553913.451146,1835008,265.89117431640625
1681553913.902065,1900544,255.85476684570312
1681553914.3786814,1966080,242.51629638671875
1681553914.821469,2031616,241.48577880859375
1681553915.273101,2097152,256.37994384765625
1681553915.718746,2162688,259.9973449707031
1681553916.1705735,2228224,287.5008239746094
1681553916.6116793,2293760,269.0760192871094
1681553917.0650568,2359296,285.1907043457031
1681553917.5189724,2424832,319.32568359375
1681553917.96768,2490368,304.338623046875
1681553918.4118948,2555904,335.6325988769531
1681553918.8744278,2621440,315.4200134277344
1681553919.3249784,2686976,330.0022277832031
1681553919.768738,2752512,358.3174133300781
1681553920.2191541,2818048,363.4787292480469
1681553920.6673794,2883584,347.5011291503906
1681553921.1205084,2949120,353.9217224121094
1681553921.5839036,3014656,340.8344421386719
1681553922.04649,3080192,362.9407043457031
1681553922.5214891,3145728,403.381591796875
1681553922.967298,3211264,397.6470642089844
1681553923.4542947,3276800,382.8929748535156
1681553923.9019227,3342336,376.2706604003906
1681553924.3832774,3407872,417.31201171875
1681553924.8379319,3473408,406.9909973144531
1681553925.285347,3538944,396.42437744140625
1681553925.7284389,3604480,368.6600341796875
1681553926.2196026,3670016,377.2071838378906
1681553926.676223,3735552,418.6233825683594
1681553927.1360903,3801088,415.8575744628906
1681553927.599479,3866624,407.9540100097656
1681553928.0623682,3932160,394.3381652832031
1681553928.5134323,3997696,397.296875
1681553928.9700959,4063232,367.07061767578125
1681553929.422259,4128768,395.06280517578125
1681553929.8653886,4194304,412.7390441894531
1681553930.3104448,4259840,452.6238708496094
1681553930.753092,4325376,442.4583740234375
1681553931.2063012,4390912,482.24993896484375
1681553931.653037,4456448,479.3705749511719
1681553932.0973866,4521984,476.1194763183594
1681553932.5572324,4587520,481.3777160644531
1681553932.997508,4653056,502.9801940917969
1681553933.4382706,4718592,523.2568359375
1681553933.8893344,4784128,533.2320556640625
1681553934.345357,4849664,545.7611083984375
1681553934.7971964,4915200,569.6831665039062
1681553935.2570877,4980736,566.7017211914062
1681553935.7100816,5046272,534.2543334960938
1681553936.14734,5111808,557.0125122070312
1681553936.5855923,5177344,615.9764404296875
1681553937.031766,5242880,594.1941528320312
1681553937.4776142,5308416,536.9086303710938
1681553937.926205,5373952,564.2008666992188
1681553938.370572,5439488,618.777587890625
1681553938.8271675,5505024,645.9119262695312
1681553939.2951772,5570560,645.7301635742188
1681553939.7468553,5636096,611.6936645507812
1681553940.1983702,5701632,641.8530883789062
1681553940.6427848,5767168,697.3218383789062
1681553941.0883112,5832704,710.6746215820312
1681553941.5270064,5898240,703.3128051757812
1681553941.960844,5963776,750.4852294921875
1681553942.4007883,6029312,755.2293090820312
1681553942.845566,6094848,786.23583984375
1681553943.2856174,6160384,802.6104736328125
1681553943.7299013,6225920,851.1683349609375
1681553944.1791506,6291456,871.2732543945312
1681553944.6373065,6356992,904.7421875
1681553945.0801494,6422528,921.9492797851562
1681553945.5332747,6488064,914.1063232421875
1681553945.9792795,6553600,750.6632080078125
1681553946.4214497,6619136,784.8951416015625
1681553946.8654287,6684672,846.25927734375
1681553947.310481,6750208,889.0271606445312
1681553947.7616374,6815744,978.5064086914062
1681553948.2146997,6881280,1023.7020874023438
1681553948.6558075,6946816,1003.442138671875
1681553949.0975447,7012352,1033.3939208984375
1681553949.5528166,7077888,1082.3216552734375
1681553949.9993296,7143424,1145.9515380859375
1681553950.4483826,7208960,1202.419677734375
1681553950.891,7274496,1225.7216796875
1681553951.3445702,7340032,1234.615966796875
1681553951.7874262,7405568,1215.543212890625
1681553952.2264493,7471104,1157.343505859375
1681553952.6595125,7536640,1191.936279296875
1681553953.097402,7602176,1183.961181640625
1681553953.5388756,7667712,1286.60205078125
1681553953.9796393,7733248,1460.5106201171875
1681553954.4257984,7798784,1848.4493408203125
1681553954.8628662,7864320,1735.203857421875
1681553955.2925785,7929856,1675.76025390625
1681553955.7209375,7995392,1638.742919921875
1681553956.1554682,8060928,1713.8721923828125
1681553956.5804536,8126464,1681.331787109375
1681553957.0055823,8192000,1674.724609375
1681553957.4381752,8257536,1720.0694580078125
1681553957.8781238,8323072,1764.9237060546875
1681553958.3151655,8388608,1760.19580078125
1681553958.7534738,8454144,1749.2835693359375
1681553959.1873534,8519680,1662.9683837890625
1681553959.6248376,8585216,1637.508056640625
1681553960.0634751,8650752,1672.210693359375
1681553960.5275397,8716288,1742.390380859375
1681553960.9823272,8781824,1758.1715087890625
1681553961.450936,8847360,1772.4759521484375
1681553961.8786185,8912896,1640.413818359375
1681553962.3153615,8978432,1725.10791015625
1681553962.7547634,9043968,1746.967041015625
1681553963.1861038,9109504,1698.1802978515625
1681553963.626863,9175040,1633.33984375
1681553964.091805,9240576,1588.0157470703125
1681553964.5497904,9306112,1609.5794677734375
1681553964.9838674,9371648,1552.591064453125
1681553965.4171913,9437184,1586.5438232421875
1681553965.8440025,9502720,1539.9090576171875
1681553966.2755861,9568256,1599.2337646484375
1681553966.7055063,9633792,1713.095703125
1681553967.1403697,9699328,1664.5228271484375
1681553967.575573,9764864,1573.9442138671875
1681553968.0180213,9830400,1451.087890625
1681553968.4576216,9895936,1446.6864013671875
1681553968.89429,9961472,1351.563232421875
1681553969.3335338,10027008,1350.432373046875
1681553969.7662926,10092544,1309.154541015625
1681553970.1983993,10158080,1223.398681640625
1681553970.628945,10223616,1204.8961181640625
1681553971.0551183,10289152,1080.27001953125
1681553971.487416,10354688,988.1318359375
1681553971.9181468,10420224,850.510009765625
1681553972.347615,10485760,1514.3485107421875
1681553972.7733748,10551296,1315.1026611328125
1681553973.2017658,10616832,1185.9200439453125
1681553973.6501389,10682368,1231.859619140625
1681553974.098483,10747904,1190.6961669921875
1681553974.5286648,10813440,1066.7000732421875
1681553974.9589927,10878976,1074.739013671875
1681553975.3820698,10944512,1031.1707763671875
1681553975.8075461,11010048,1122.585693359375
1681553976.236877,11075584,1195.9998779296875
1681553976.6574779,11141120,1159.4859619140625
1681553977.0891984,11206656,1219.3388671875
1681553977.5234046,11272192,1274.6767578125
1681553977.9464135,11337728,1186.970458984375
1681553978.3722253,11403264,1136.718994140625
1681553978.7985237,11468800,1069.2352294921875
1681553979.2244287,11534336,1142.1795654296875
1681553979.6476777,11599872,1021.3717651367188
1681553980.074218,11665408,1024.5693359375
1681553980.4954023,11730944,1028.340087890625
1681553980.9134433,11796480,1200.7552490234375
1681553981.3364635,11862016,1223.142333984375
1681553981.756524,11927552,1385.5164794921875
1681553982.1787868,11993088,1594.0855712890625
1681553982.6044407,12058624,1631.7601318359375
1681553983.0226204,12124160,1780.60009765625
1681553983.4486082,12189696,2203.32421875
1681553983.888052,12255232,2353.012451171875
1681553984.3288138,12320768,2923.910888671875
1681553984.7633073,12386304,3111.099609375
1681553985.2039244,12451840,3495.049072265625
1681553985.638659,12517376,4268.5859375
1681553986.0663576,12582912,4622.34765625
1681553986.502896,12648448,5026.37158203125
1681553986.9315965,12713984,5428.84912109375
1681553987.3687527,12779520,5698.7197265625
1681553987.8028915,12845056,5704.08349609375
1681553988.250786,12910592,5507.29345703125
1681553988.6745603,12976128,5275.7509765625
1681553989.0965633,13041664,5372.38037109375
1681553989.5214767,13107200,5359.47216796875
1681553989.943339,13172736,5340.95166015625
1681553990.3800051,13238272,5272.72216796875
1681553990.8064783,13303808,5404.0224609375
1681553991.2397075,13369344,5518.78564453125
1681553991.6634018,13434880,5809.5654296875
1681553992.0924127,13500416,6089.81298828125
1681553992.5323017,13565952,6207.9716796875
1681553992.9795103,13631488,6603.69482421875
1681553993.4189157,13697024,6917.1884765625
1681553993.8556957,13762560,7007.52880859375
1681553994.3681488,13828096,7413.4921875
1681553994.8472047,13893632,7735.3662109375
1681553995.2878273,13959168,7984.2529296875
1681553995.734634,14024704,8087.44287109375
1681553996.1738806,14090240,8434.4921875
1681553996.6107953,14155776,8484.3857421875
1681553997.047738,14221312,8484.189453125
1681553997.4779649,14286848,8443.728515625
1681553997.9073591,14352384,8599.2021484375
1681553998.3440409,14417920,8442.396484375
1681553998.7739763,14483456,8130.0146484375
1681553999.2067814,14548992,8078.3828125
1681553999.6922164,14614528,8377.4345703125
1681554000.143897,14680064,8477.380859375
1681554000.619522,14745600,8616.392578125
1681554001.1050587,14811136,8565.677734375
1681554001.5879595,14876672,8466.083984375
1681554002.0479345,14942208,8468.1806640625
1681554002.513781,15007744,8640.7666015625
1681554003.0078862,15073280,8549.0546875
1681554003.4423966,15138816,8747.8974609375
1681554003.8830738,15204352,8576.802734375
1681554004.324663,15269888,8257.1328125
1681554004.7627006,15335424,7481.36474609375
1681554005.2049744,15400960,7261.7412109375
1681554005.6368563,15466496,7425.916015625
1681554006.0665636,15532032,7497.14794921875
1681554006.5017807,15597568,7235.55712890625
1681554006.9301596,15663104,6915.62939453125
1681554007.3593109,15728640,6980.9423828125
1681554007.7886095,15794176,6912.49365234375
1681554008.2228057,15859712,7081.24169921875
1681554008.6573274,15925248,7403.18310546875
1681554009.099171,15990784,8249.6962890625
1681554009.5350034,16056320,8111.8935546875
1681554009.9736378,16121856,7462.615234375
1681554010.4076376,16187392,7675.60595703125
1681554010.8454852,16252928,8027.56982421875
1681554011.2836998,16318464,7053.7890625
1681554011.7255223,16384000,6280.33740234375
1681554012.1611166,16449536,6144.08740234375
1681554012.597229,16515072,6262.2509765625
1681554013.0272465,16580608,5767.43212890625
1681554013.4576187,16646144,6120.79541015625
1681554013.9207602,16711680,5979.1884765625
1681554014.3777454,16777216,5612.35546875
1681554014.8172665,16842752,5614.046875
1681554015.2540023,16908288,5621.97998046875
1681554015.689464,16973824,5819.83544921875
1681554016.1256804,17039360,5655.50048828125
1681554016.5659583,17104896,5200.66162109375
1681554017.0061965,17170432,5429.14501953125
1681554017.4515123,17235968,5252.39599609375
1681554017.926496,17301504,5737.46533203125
1681554018.398128,17367040,5752.78759765625
1681554018.859709,17432576,5558.373046875
1681554019.3147924,17498112,6058.59033203125
1681554019.7532282,17563648,5647.078125
1681554020.190062,17629184,5743.2080078125
1681554020.6215663,17694720,5813.8330078125
1681554021.0687737,17760256,6436.19873046875
1681554021.5190966,17825792,6267.25634765625
1681554021.9751506,17891328,6172.35400390625
1681554022.4531393,17956864,6493.044921875
1681554022.9299574,18022400,6298.763671875
1681554023.364526,18087936,5898.009765625
1681554023.8028052,18153472,5813.279296875
1681554024.2537005,18219008,5589.91943359375
1681554024.6896613,18284544,5446.78857421875
1681554025.123459,18350080,5124.78125
1681554025.5616283,18415616,4521.296875
1681554026.0379436,18481152,4437.541015625
1681554026.4743907,18546688,5013.59130859375
1681554026.9332614,18612224,5446.62548828125
1681554027.3712196,18677760,5088.2587890625
1681554027.8129416,18743296,5528.32177734375
1681554028.2708926,18808832,4784.251953125
1681554028.7399745,18874368,4781.28662109375
1681554029.1949422,18939904,4780.37255859375
1681554029.6384482,19005440,4353.90380859375
1681554030.0784307,19070976,4465.2841796875
1681554030.5154266,19136512,4561.3330078125
1681554030.9441266,19202048,4834.3818359375
1681554031.375186,19267584,5202.42724609375
1681554031.8429534,19333120,5200.376953125
1681554032.287832,19398656,5382.85986328125
1681554032.7218807,19464192,5595.5791015625
1681554033.1520665,19529728,5335.02880859375
1681554033.581355,19595264,5035.17138671875
1681554034.0124485,19660800,5338.4248046875
1681554034.4410317,19726336,5784.15478515625
1681554034.8733356,19791872,6007.6962890625
1681554035.3153052,19857408,6093.01904296875
1681554035.7410252,19922944,5943.8466796875
1681554036.1651275,19988480,5898.04931640625
1681554036.595431,20054016,5838.68603515625
1681554037.053493,20119552,5847.96044921875
1681554037.4847288,20185088,6210.19091796875
1681554037.9206045,20250624,6134.21435546875
1681554038.3532023,20316160,6434.697265625
1681554038.782727,20381696,6789.8203125
1681554039.229673,20447232,6889.4931640625
1681554039.659261,20512768,7062.177734375
1681554040.098924,20578304,7519.69921875
1681554040.5319345,20643840,7812.47412109375
1681554040.9653947,20709376,7907.1953125
1681554041.3985665,20774912,8063.6552734375
1681554041.8322663,20840448,8228.1328125
1681554042.2644658,20905984,8310.2451171875
1681554042.6978385,20971520,8544.537109375
1681554043.1314936,21037056,8323.818359375
1681554043.5593023,21102592,8343.7412109375
1681554043.985778,21168128,8296.02734375
1681554044.41348,21233664,8216.609375
1681554044.8490112,21299200,7678.06103515625
1681554045.2982697,21364736,7559.80615234375
1681554045.7840521,21430272,7510.01708984375
1681554046.2271934,21495808,7559.98583984375
1681554046.6534066,21561344,7570.59716796875
1681554047.10212,21626880,7686.32666015625
1681554047.5768435,21692416,7634.37255859375
1681554048.0199966,21757952,7712.046875
1681554048.466305,21823488,7595.97314453125
1681554048.9465055,21889024,7388.576171875
1681554049.378475,21954560,7508.61083984375
1681554049.8217683,22020096,7862.25341796875
1681554050.3149953,22085632,7987.2509765625
1681554050.752041,22151168,8364.1328125
1681554051.210271,22216704,8505.55859375
1681554051.6569855,22282240,8514.3125
1681554052.092769,22347776,7689.74365234375
1681554052.5263104,22413312,7665.20654296875
1681554052.9576864,22478848,7804.64794921875
1681554053.393181,22544384,8062.80224609375
1681554053.841392,22609920,8373.6005859375
1681554054.2770414,22675456,8415.111328125
1681554054.7167184,22740992,8475.6103515625
1681554055.19666,22806528,8253.36328125
1681554055.6390095,22872064,8203.38671875
1681554056.0809293,22937600,8260.4375
1681554056.5213292,23003136,8188.07861328125
1681554056.963846,23068672,7814.26708984375
1681554057.4089246,23134208,7600.81494140625
1681554057.8587854,23199744,7758.11962890625
1681554058.2966092,23265280,7578.83056640625
1681554058.7356856,23330816,7240.5478515625
1681554059.1669831,23396352,7210.93603515625
1681554059.60976,23461888,7841.83349609375
1681554060.0488975,23527424,6256.22314453125
1681554060.4863229,23592960,6779.62158203125
1681554060.923711,23658496,7300.42919921875
1681554061.3619025,23724032,6411.1904296875
1681554061.7981174,23789568,6832.82373046875
1681554062.2308323,23855104,6615.861328125
1681554062.6580713,23920640,5951.91259765625
1681554063.0823948,23986176,5884.7080078125
1681554063.5222118,24051712,6350.228515625
1681554063.9675763,24117248,6820.6494140625
1681554064.4107506,24182784,7783.630859375
1681554064.842778,24248320,7657.47314453125
1681554065.2929738,24313856,7721.4072265625
1681554065.7332668,24379392,7321.3759765625
1681554066.1693065,24444928,7062.96728515625
1681554066.605626,24510464,6171.37939453125
1681554067.0393834,24576000,5613.0869140625
1681554067.4769776,24641536,5284.494140625
1681554067.8997977,24707072,5386.0654296875
1681554068.3477914,24772608,4983.60009765625
1681554068.7850401,24838144,5606.8056640625
1681554069.214332,24903680,5937.63525390625
1681554069.6653209,24969216,5760.98779296875
1681554070.1069014,25034752,5832.373046875
1681554070.5432246,25100288,5919.69677734375
1681554070.9744978,25165824,5743.91259765625
1681554071.4151282,25231360,6193.62158203125
1681554071.8589497,25296896,5696.08251953125
1681554072.294916,25362432,5891.87060546875
1681554072.7274687,25427968,5961.58837890625
1681554073.1857007,25493504,6174.77880859375
1681554073.6184425,25559040,6077.91259765625
1681554074.0493183,25624576,5966.3203125
1681554074.4900167,25690112,6302.2421875
1681554074.934032,25755648,6323.6083984375
1681554075.37251,25821184,6358.41748046875
1681554075.8153377,25886720,6413.71630859375
1681554076.2437713,25952256,6704.73193359375
1681554076.6766064,26017792,7561.72119140625
1681554077.110034,26083328,7922.4404296875
1681554077.5505295,26148864,7917.33251953125
1681554078.0098732,26214400,7600.8310546875
1681554078.4535096,26279936,7433.72314453125
1681554078.8981142,26345472,7709.384765625
1681554079.337252,26411008,7554.37646484375
1681554079.7795234,26476544,7438.771484375
1681554080.2094734,26542080,7582.49853515625
1681554080.642733,26607616,7740.3916015625
1681554081.0706537,26673152,7892.3154296875
1681554081.507527,26738688,8110.83251953125
1681554081.9476695,26804224,8315.5283203125
1681554082.3915713,26869760,8285.814453125
1681554082.8188777,26935296,8349.873046875
1681554083.2745254,27000832,8533.318359375
1681554083.706709,27066368,8552.5380859375
1681554084.1405997,27131904,8165.94921875
1681554084.5744116,27197440,8139.40234375
1681554085.0192006,27262976,7982.875
1681554085.454923,27328512,7849.05615234375
1681554085.8808906,27394048,7691.84814453125
1681554086.300984,27459584,7517.4580078125
1681554086.7244363,27525120,7605.01611328125
1681554087.1548018,27590656,7379.36181640625
1681554087.584938,27656192,7349.06005859375
1681554088.0131779,27721728,6920.23193359375
1681554088.4357226,27787264,6794.4736328125
1681554088.8554683,27852800,6861.4287109375
1681554089.2774458,27918336,6968.5693359375
1681554089.7012665,27983872,7100.92724609375
1681554090.1326773,28049408,7043.0390625
1681554090.5597484,28114944,7331.2392578125
1681554090.9904442,28180480,7247.9716796875
1681554091.4143682,28246016,7265.51904296875
1681554091.83871,28311552,6893.4580078125
1681554092.2713497,28377088,6974.99365234375
1681554092.6977808,28442624,7056.33935546875
1681554093.1234388,28508160,7007.92529296875
1681554093.5510862,28573696,6695.94873046875
1681554093.9795833,28639232,6568.78857421875
1681554094.4174256,28704768,6535.6953125
1681554094.8472257,28770304,5435.85986328125
