Wall time,Step,Value
1681440186.5727375,65536,79.33807373046875
1681440187.4923205,131072,137.5606231689453
1681440188.4411614,196608,161.46926879882812
1681440189.4070907,262144,182.17169189453125
1681440190.333595,327680,198.8848419189453
1681440191.2760682,393216,199.49923706054688
1681440192.2375789,458752,196.24351501464844
1681440193.1938024,524288,198.32089233398438
1681440194.1586406,589824,201.5918731689453
1681440195.1485128,655360,186.2913818359375
1681440196.0588899,720896,182.93316650390625
1681440197.0611494,786432,185.9186553955078
1681440198.0174086,851968,187.64175415039062
1681440198.999137,917504,157.0860137939453
1681440199.9935768,983040,163.09327697753906
1681440200.9805095,1048576,149.9426727294922
1681440201.937677,1114112,130.4539031982422
1681440202.8772135,1179648,139.47247314453125
1681440203.8133466,1245184,144.95359802246094
1681440204.7665966,1310720,132.63330078125
1681440205.7226489,1376256,137.22496032714844
1681440206.671062,1441792,152.18853759765625
1681440207.6247094,1507328,146.18679809570312
1681440208.6166377,1572864,144.5974578857422
1681440209.6082804,1638400,121.73225402832031
1681440210.5716147,1703936,130.22171020507812
1681440211.5156798,1769472,113.46897888183594
1681440212.4765458,1835008,118.0972900390625
1681440213.448688,1900544,110.58726501464844
1681440214.3871121,1966080,113.44835662841797
1681440215.3774517,2031616,157.32415771484375
1681440216.3675523,2097152,110.99959564208984
1681440217.3478875,2162688,107.55712890625
1681440218.252063,2228224,133.7019805908203
1681440219.1852834,2293760,116.89273071289062
1681440220.1161904,2359296,138.6873779296875
1681440221.0827627,2424832,171.37367248535156
1681440222.1075082,2490368,172.31234741210938
1681440223.0305464,2555904,157.33773803710938
1681440223.9329317,2621440,133.27540588378906
1681440224.824812,2686976,150.27638244628906
1681440225.7264962,2752512,126.20665740966797
1681440226.617461,2818048,121.6760025024414
1681440227.5223267,2883584,173.45887756347656
1681440228.4188137,2949120,171.7011260986328
1681440229.3200603,3014656,196.6893768310547
1681440230.2201993,3080192,202.361083984375
1681440231.12969,3145728,223.30224609375
1681440232.0416434,3211264,261.1143798828125
1681440232.9467955,3276800,270.3490905761719
1681440233.8574088,3342336,268.6957702636719
1681440234.745684,3407872,272.8401794433594
1681440235.6496823,3473408,279.9866638183594
1681440236.566283,3538944,280.8417663574219
1681440237.4818907,3604480,255.5560760498047
1681440238.3969877,3670016,256.08990478515625
1681440239.303641,3735552,232.9058074951172
1681440240.2526248,3801088,271.9552001953125
1681440241.146395,3866624,230.6834716796875
1681440242.048051,3932160,231.87208557128906
1681440242.9366493,3997696,286.1845703125
1681440243.8506885,4063232,286.5332946777344
1681440244.7690377,4128768,302.8133850097656
1681440245.678846,4194304,313.4248046875
1681440246.590588,4259840,318.8805847167969
1681440247.4960523,4325376,301.4794921875
1681440248.386649,4390912,334.4997253417969
1681440249.2898588,4456448,363.0018005371094
1681440250.188844,4521984,403.33746337890625
1681440251.0928252,4587520,464.1589050292969
1681440251.999177,4653056,447.35845947265625
1681440252.8859875,4718592,435.7567138671875
1681440253.7708366,4784128,463.4954528808594
1681440254.6476147,4849664,502.27777099609375
1681440255.5623791,4915200,516.3424072265625
1681440256.4651387,4980736,539.3308715820312
1681440257.3926685,5046272,565.0437622070312
1681440258.3026228,5111808,577.931396484375
1681440259.204376,5177344,609.6474609375
1681440260.105509,5242880,621.9053955078125
1681440261.0085092,5308416,656.970458984375
1681440261.906497,5373952,621.4978637695312
1681440262.8100357,5439488,667.062255859375
1681440263.720476,5505024,736.7771606445312
1681440264.6128798,5570560,707.4813232421875
1681440265.484056,5636096,718.497314453125
1681440266.3558633,5701632,680.55224609375
1681440267.229686,5767168,731.1491088867188
1681440268.1329722,5832704,752.9236450195312
1681440269.0323825,5898240,718.276611328125
1681440269.90964,5963776,753.961181640625
1681440270.7974415,6029312,761.0228881835938
1681440271.687031,6094848,787.150634765625
1681440272.5844972,6160384,785.3446044921875
1681440273.4697552,6225920,808.2999267578125
1681440274.35634,6291456,818.1515502929688
1681440275.2487996,6356992,851.4400024414062
1681440276.1450498,6422528,868.9327392578125
1681440277.0368176,6488064,913.1419067382812
1681440277.9283838,6553600,934.0529174804688
1681440278.8285685,6619136,947.8439331054688
1681440279.7158809,6684672,989.9282836914062
1681440280.602172,6750208,956.7186279296875
1681440281.483326,6815744,1018.1664428710938
1681440282.3800714,6881280,1044.5386962890625
1681440283.2803187,6946816,1101.502685546875
1681440284.2366986,7012352,1124.1494140625
1681440285.1349993,7077888,1133.882568359375
1681440286.0257046,7143424,1169.6356201171875
