-1.4264955520629883,-0.03058585524559021,1.5904663801193237
-1.4265567064285278,-0.030646905303001404,1.5887928009033203
-1.4267512559890747,-0.030841320753097534,1.5873740911483765
-1.4271132946014404,-0.031202666461467743,1.586890697479248
-1.427589774131775,-0.03167765960097313,1.5880062580108643
-1.427939534187317,-0.03202534466981888,1.5912789106369019
-1.4275851249694824,-0.03167000412940979,1.5969294309616089
-1.4260179996490479,-0.030104802921414375,1.6049405336380005
-1.4227702617645264,-0.02686377801001072,1.6151509284973145
-1.4173765182495117,-0.021483777090907097,1.6272681951522827
-1.4093647003173828,-0.01349481102079153,1.6408891677856445
-1.3982479572296143,-0.0024121287278831005,1.6554967164993286
-1.383556842803955,0.012230843305587769,1.6704299449920654
-1.3648931980133057,0.030830487608909607,1.6848748922348022
-1.3419671058654785,0.05368976294994354,1.6978830099105835
-1.3146274089813232,0.08098569512367249,1.7084025144577026
-1.2828556299209595,0.11273647099733353,1.715303897857666
-1.2466751337051392,0.14883849024772644,1.7173365354537964
-1.2060978412628174,0.18907050788402557,1.7131000757217407
-1.1611744165420532,0.2330138385295868,1.701174259185791
-1.1120346784591675,0.27999356389045715,1.6803139448165894
-1.058836579322815,0.3290434181690216,1.6494708061218262
-1.00154447555542,0.37908294796943665,1.6077907085418701
-0.9396745562553406,0.42914825677871704,1.5545905828475952
-0.8720282316207886,0.4785657227039337,1.4893819093704224
-0.7965352535247803,0.5272409915924072,1.4126381874084473
-0.7109720706939697,0.5758078098297119,1.3254597187042236
-0.6132330894470215,0.6253737807273865,1.229159951210022
-0.5013166666030884,0.6773784756660461,1.1254332065582275
-0.3735031485557556,0.7335001826286316,1.016495704650879
-0.22851960361003876,0.7955735921859741,0.9051353931427002
-0.06569036096334457,0.865495502948761,0.7946862578392029
0.11492754518985748,0.9451079964637756,0.6889436841011047
0.31245148181915283,1.0360766649246216,0.5920482277870178
0.5250964760780334,1.1397079229354858,0.508312463760376
0.7501378059387207,1.256746768951416,0.44197726249694824
0.9839246273040771,1.3868404626846313,0.3967351019382477
1.222258448600769,1.5282546281814575,0.37516167759895325
1.461094617843628,1.6781280040740967,0.3787889778614044
1.6969760656356812,1.8327122926712036,0.4083653688430786
1.927095651626587,1.9874783754348755,0.4644858241081238
2.149547576904297,2.137502908706665,0.5466434359550476
2.3633973598480225,2.2781143188476562,0.6530311107635498
2.568434238433838,2.40531063079834,0.7810715436935425
2.764951467514038,2.5159084796905518,0.9278222918510437
2.9535462856292725,2.6073451042175293,1.0904489755630493
3.1350278854370117,2.6778624057769775,1.2660579681396484
3.310178756713867,2.726935386657715,1.4516539573669434
3.4794533252716064,2.7554261684417725,1.6443853378295898
3.6430068016052246,2.7654242515563965,1.8418635129928589
3.8009212017059326,2.7598063945770264,2.042367458343506
3.953364372253418,2.7416486740112305,2.244835138320923
4.100707530975342,2.713897228240967,2.448697090148926
4.243474006652832,2.679213047027588,2.653777599334717
4.382061004638672,2.639761447906494,2.8604278564453125
4.5169677734375,2.596895694732666,3.0690653324127197
4.648711681365967,2.5515007972717285,3.2801244258880615
4.777851581573486,2.504297971725464,3.4938840866088867
4.9049601554870605,2.455919027328491,3.710444450378418
5.03059196472168,2.4069154262542725,3.929748296737671
5.15526008605957,2.357753038406372,4.151594161987305
5.279417037963867,2.3088037967681885,4.375647068023682
5.403436660766602,2.2603347301483154,4.601467132568359
5.527591228485107,2.2124948501586914,4.828526020050049
5.6520466804504395,2.1653077602386475,5.0562520027160645
5.776875019073486,2.118751049041748,5.2841925621032715
5.902101516723633,2.072848081588745,5.512081146240234
6.027725696563721,2.0276126861572266,5.739701271057129
6.153721332550049,1.9830163717269897,5.966845989227295
6.2800397872924805,1.9389909505844116,6.19333553314209
6.40661096572876,1.8954325914382935,6.4190192222595215
6.533356189727783,1.852209210395813,6.643789768218994
6.660190582275391,1.8091686964035034,6.867579460144043
6.78708553314209,1.7662640810012817,7.090376377105713
6.914040565490723,1.7234913110733032,7.312164783477783
7.04105281829834,1.6808466911315918,7.532926559448242
7.168117523193359,1.6383247375488281,7.752645492553711
