1.4980356,1.252908,2.3110855,-0.5466494,0.8916705,0.377
1.4981333,1.2529794,2.309595,-0.545143,0.88868046,0.377
1.4983824,1.2532037,2.3085406,-0.5435798,0.8861289,0.377
1.498774,1.2535726,2.3082078,-0.5418744,0.88380927,0.377
1.4992256,1.2540033,2.3083186,-0.53956234,0.8810944,0.377
1.4996284,1.2543869,2.308195,-0.5379419,0.8786303,0.377
1.4998617,1.2546022,2.3076816,-0.5373306,0.8766603,0.377
1.4997817,1.2545049,2.3069715,-0.5358445,0.87472874,0.377
1.4992877,1.2539936,2.3061607,-0.534041,0.87291574,0.377
1.4983968,1.2530854,2.3051193,-0.532052,0.871494,0.377
1.4972595,1.2519301,2.303529,-0.53055143,0.8701132,0.377
1.4960552,1.2507085,2.3010967,-0.5293001,0.86788344,0.377
1.4948136,1.2494497,2.2977982,-0.52795637,0.86558646,0.377
1.4935224,1.248142,2.2936604,-0.5267041,0.8638885,0.377
1.4921864,1.2467898,2.2886617,-0.5254737,0.8622806,0.377
1.4908289,1.2454166,2.2827332,-0.523744,0.86054814,0.377
1.4894642,1.2440361,2.2758374,-0.5225678,0.85817957,0.377
1.4880942,1.2426512,2.2679684,-0.5211699,0.85588026,0.377
1.4867188,1.2412609,2.259126,-0.5196888,0.85355514,0.377
1.485338,1.2398654,2.2493088,-0.5185561,0.8514072,0.377
1.4839482,1.23846,2.2385235,-0.5172868,0.84889126,0.377
1.4825349,1.2370212,2.2267911,-0.51587033,0.84645593,0.377
1.481079,1.2355213,2.214135,-0.5144646,0.8438504,0.377
1.4795434,1.2339187,2.2005832,-0.513072,0.8411937,0.377
1.4778742,1.2321631,2.1861649,-0.51222664,0.83845484,0.377
1.4760166,1.230206,2.1708992,-0.511389,0.83589333,0.377
1.4738929,1.227976,2.154844,-0.5105253,0.8332981,0.377
1.4713849,1.2253662,2.138104,-0.50880355,0.8308886,0.377
1.4683518,1.2222581,2.120783,-0.5071742,0.82886684,0.377
1.4646373,1.2185266,2.1029518,-0.5063297,0.8267941,0.377
1.4600644,1.2140267,2.0846593,-0.5056756,0.82449126,0.377
1.4544518,1.2086135,2.0659578,-0.50432533,0.8224749,0.377
1.4475933,1.2021148,2.0469542,-0.50278544,0.8207884,0.377
1.4392653,1.1943449,2.0277972,-0.5012368,0.8195683,0.377
1.4293075,1.1852032,2.0085914,-0.4990101,0.818529,0.377
1.4176984,1.174752,1.9893141,-0.49696046,0.8177638,0.377
1.4044191,1.1630428,1.9699415,-0.49485862,0.8170003,0.377
1.3894917,1.1501448,1.9504597,-0.49219143,0.8159208,0.377
1.3730161,1.1361816,1.9308531,-0.49085075,0.81389725,0.377
1.3551608,1.1213169,1.9110833,-0.4902979,0.81166285,0.377
1.3361455,1.1057334,1.8910635,-0.4892022,0.80871266,0.377
